Squadra,Giocatore,Ruolo,Valutazione
Chievo Verona,Franco Semioli,ED,54
Chievo Verona,Paolo Sammarco,CC,50
Chievo Verona,Emanuele Pesaresi,TS,47
Chievo Verona,Alfredo Cariello,DC,46
Chievo Verona,Daniele Franceschini,ED,41
Doria,Francesco Flachi,ATT,80
Doria,Fabio Bazzani,ATT,78
Doria,Sergio Volpi,CC,76
Doria,Stefano Bettarini,TS,76
Doria,Angelo Palombo,ES,72
Doria,Vitali Kutuzov,ATT,72
Doria,Simone Pavan,DC,71
Doria,Moris Carrozzieri,DC,70
Doria,Marcello Castellini,DC,68
Doria,Cristiano Doni,ES,68
Doria,Stefano Sacchetti,DC,68
Doria,Marco Donadel,CC,68
Doria,Luigi Turci,POR,67
Doria,Ivan Artipoli,DC,67
Doria,Marco Pisano,DC,65
Doria,Francesco Antonioli,POR,65
Doria,Giulio Falcone,DC,64
Doria,Mark Edusei,CC,64
Doria,Aimo Diana,ED,63
Doria,Max Tonetto,TS,63
Doria,Fausto Rossini,ATT,63
Doria,Cristiano Zenoni,TD,62
Doria,Thomas Herve Job Iyock,ATT,56
Doria,Emanuele Bianchi,POR,45
Doria,Biagio Pagano,ES,43
Firenze,Fabrizio Miccoli,ATT,88
Firenze,Enzo Maresca,CC,86
Firenze,Tomas Ujfalusi,DC,86
Firenze,Portillo,ATT,82
Firenze,Angelo Di Livio,RCAM,81
Firenze,Martin Jørgensen,CC,80
Firenze,Christian Riganò,ATT,80
Firenze,Luigi Piangerelli,CDC,79
Firenze,Hidetoshi Nakata,LCAM,78
Firenze,Giorgio Chiellini,TD,78
Firenze,William Viali,DC,77
Firenze,Enrico Fantini,ATT,77
Firenze,Christian Cejas,POR,76
Firenze,Dario Dainelli,DC,74
Firenze,Gaetano Fontana,CC,71
Firenze,Mirko Savini,TS,69
Firenze,Guigou,ED,67
Firenze,Jaime Andres Valdes Zapata,CC,67
Firenze,Christian Maggio,TD,67
Firenze,Cristiano Lupatelli,POR,64
Firenze,Daniele Delli Carri,TD,62
Firenze,Christian Obodo,CC,62
Firenze,Luca Ariatti,CC,59
Firenze,Andrea De Falco,CC,59
Firenze,Matteo Sala,ATT,51
Inter Milan,Francesco Toldo,POR,92
Inter Milan,Adriano,ATT,92
Inter Milan,Christian Vieri,ATT,91
Inter Milan,J. Zanetti,ED,90
Inter Milan,Giorgos Karagounis,CC,90
Inter Milan,Edgar Davids,CC,88
Inter Milan,Alvaro Recoba,COC,84
Inter Milan,Alvaro Recoba,ATT,84
Inter Milan,Juan Sebastián Verón,CC,83
Inter Milan,Emre,ES,82
Inter Milan,Iván Córdoba,DC,82
Inter Milan,Obafemi Martins,ATT,80
Inter Milan,Andy Van der Meyde,COC,79
Inter Milan,Marco Materazzi,DC,79
Inter Milan,Julio Ricardo Cruz,ATT,77
Inter Milan,Esteban Matías Cambiasso,CDC,77
Inter Milan,Giuseppe Favalli,TS,76
Inter Milan,Zé Maria,TD,76
Inter Milan,Kily González,LWM,75
Inter Milan,Dejan Stankovic,ES,75
Inter Milan,Nicolás Andrés Burdisso,DC,75
Inter Milan,Sinisa Mihajlovic,DC,74
Inter Milan,Alberto Fontana,POR,72
Inter Milan,Lambros Choutos,ATT,72
Inter Milan,Francesco Coco,ASA,70
Inter Milan,C. Zanetti,CC,70
Juventus,Gianluigi Buffon,POR,97
Juventus,Alessandro Del Piero,COC,92
Juventus,Alessandro Del Piero,ATT,92
Juventus,Lilian Thuram,DC,92
Juventus,David Trezeguet,ATT,92
Juventus,Gianluca Zambrotta,TS,91
Juventus,Pavel Nedved,ES,91
Juventus,Ciro Ferrara,DC,90
Juventus,Fabio Cannavaro,DC,87
Juventus,Ferreira Emerson,CC,86
Juventus,Igor Tudor,DC,85
Juventus,Zlatan Ibrahimovic,ATT,83
Juventus,Nicola Legrottaglie,DC,82
Juventus,Alessio Tacchinardi,CC,80
Juventus,Paolo Montero,DC,80
Juventus,Olivier Kapo,LWM,80
Juventus,Jonathan Zebina,TD,78
Juventus,Manuele Blasi,CC,78
Juventus,Mauro Camoranesi,ED,78
Juventus,Marcelo Zalayeta,ATT,78
Juventus,Stephen Appiah,CC,77
Juventus,Antonio Chimenti,POR,75
Juventus,Alessandro Birindelli,TD,75
Juventus,Landry Bonnefoi,POR,75
Juventus,Gianluca Pessotto,TS,74
Juventus,Ruben Olivera,ED,74
Lazio,Angelo Peruzzi,POR,85
Lazio,Couto,DC,84
Lazio,Massimo Oddo,TD,84
Lazio,Aparecido R. César,LCAM,83
Lazio,Simone Inzaghi,COC,82
Lazio,Simone Inzaghi,ATT,82
Lazio,Paolo Di Canio,COC,80
Lazio,Paolo Di Canio,ATT,80
Lazio,Fabio Liverani,LCDM,79
Lazio,Roberto Muzzi,COC,76
Lazio,Roberto Muzzi,ATT,76
Lazio,Matteo Sereni,POR,76
Lazio,Ousmane Dabo,CDC,74
Lazio,Giuliano Giannichedda,RCDM,72
Lazio,Paolo Negro,DC,72
Lazio,Dino Baggio,DC,71
Lazio,Goran Pandev,LWM,71
Lazio,Christian Manfredini,RCAM,71
Lazio,Luciano Zauri,TS,70
Lazio,Oscar López,TD,69
Lazio,Fabrizio Casazza,POR,61
Lazio,Simone Sannibale,DC,61
Lazio,Roberto Delgado,AD,60
Lazio,Fabrizio Melara,RWM,60
Lazio,Emiliano Corsi,ED,60
Lazio,Claudio De Sousa,ATT,60
Lazio,Marco Angeletti,ASA,60
Lazio,Alessio Ferrazza,CC,60
Lecce,Vincenzo Sicignano,POR,77
Lecce,Christian Silvestri,DC,71
Lecce,Axel Cedric Konan,ATT,71
Lecce,Guillermo Giacomazzi,CC,71
Lecce,Lorenzo Stovini,DC,70
Lecce,Souleymane Diamoutene,TD,69
Lecce,Samuele Dalla Bona,CC,68
Lecce,Sasa Bjelanovic,ATT,68
Lecce,Carmine Gautieri,COC,65
Lecce,Valeri Bojinov,ATT,65
Lecce,Luca Anania,POR,62
Lecce,Alexei Eremenko jr.,ATT,61
Lecce,Cristian Daniel Ledesma,CC,60
Lecce,Marco Cassetti,CC,59
Lecce,Giuseppe Abruzzese,TS,58
Lecce,Mirko Vucinic,ED,56
Lecce,Drissa Diarra,CC,53
Lecce,Massimo Paci,TD,49
Lecce,Francesco Marianini,COC,49
Lecce,Erminio Rullo,TS,43
Lecce,Marco Testa,CC,40
Livorno,Alessandro Grandoni,DC,76
Livorno,Igor Protti,COC,73
Livorno,Corrado Colombo,ATT,69
Livorno,José Luis Vidigal,CC,69
Livorno,David Balleri,SW,69
Livorno,Gennaro Ruotolo,ED,68
Livorno,Cristiano Lucarelli,COC,66
Livorno,Cristiano Lucarelli,ATT,66
Livorno,Vargas,DC,66
Livorno,Matteo Melara,DC,64
Livorno,Emmanuel Osei,DC,64
Livorno,Marco Amelia,POR,62
Livorno,Luca Vigiani,CC,61
Livorno,Gianmatteo Mareggini,POR,61
Livorno,Nicolas Andres Cordova,COC,61
Livorno,Tomas Danilevicius,ATT,60
Livorno,Claudio Grauso,CC,60
Livorno,Andrea Giallombardo,LWM,59
Livorno,Alessandro Doga,ES,58
Livorno,Alessandro Lucarelli,TD,58
Livorno,Marc Pfertzel,RWM,57
Livorno,Mordaga',ATT,57
Livorno,Nicolò Rossetti,ATT,54
Livorno,Alessandro Evangelisti,CC,54
Livorno,Luca Mazzoni,POR,48
Livorno,Alessandro Gambadori,COC,48
Messina,Rahman Rezaei,TD,73
Messina,Rafael,ED,72
Messina,Atsushi Yanagisawa,ATT,71
Messina,Alessandro Parisi,TS,69
Messina,Ivica Iliev,ATT,69
Messina,Raffaele Ametrano,ED,68
Messina,Massimo Donati,CC,66
Messina,Dimitrios Eleftheropoulos,POR,65
Messina,Marco Storari,POR,65
Messina,Mirko Conte,TD,63
Messina,Salvatore D'Alterio,CDC,62
Messina,Arturo Di Napoli,ATT,61
Messina,Zoro,DC,59
Messina,Riccardo Zampagna,ATT,59
Messina,Marco Zanchi,DC,58
Messina,Salvatore Accursi,DC,57
Messina,Carmine Coppola,ED,54
Messina,Domenico Giampá,ES,52
Messina,Salvatore Sullo,ES,52
Messina,Luigi Lavecchia,CC,50
Messina,Luca Fusco,DC,48
Messina,Salvatore Aronica,TS,48
Messina,José Aleixo F. Mamede,CC,46
Messina,Andrea Gentile,CC,45
Messina,Alessandro Demetrio Greco,POR,45
Palermo,Luca Toni,ATT,78
Palermo,Andrea Barzagli,DC,76
Palermo,Simone Barone,LCDM,75
Palermo,Gianluca Atzori,DC,75
Palermo,Giuseppe Biava,DC,72
Palermo,Mariano González,ED,70
Palermo,Fabio Grosso,TS,69
Palermo,Eugenio Corini,RCDM,68
Palermo,Nicola Santoni,POR,68
Palermo,Ighli Vannucchi,RCAM,65
Palermo,Christian Terlizzi,CC,64
Palermo,Cristian Zaccardo,TD,63
Palermo,Paolo Comi,POR,63
Palermo,Matteo Guardalben,POR,61
Palermo,Alberto Maria Santana,CC,61
Palermo,Ernesto Antonio Farías,ATT,59
Palermo,Paolo Cotroneo,DC,57
Palermo,Cristian Raimondi,COC,56
Palermo,Franco Brienza,ED,55
Palermo,Andrea Gasbarroni,LCAM,54
Palermo,Pietro Accardi,TS,53
Palermo,Lamberto Zauli,COC,52
Palermo,Lamberto Zauli,ATT,52
Palermo,Massimo Mutarelli,ES,52
Palermo,Kewullay Conteh,DC,51
Palermo,Stefano Morrone,ES,50
Parma,Alberto Gilardino,ATT,85
Parma,Sebastien Frey,POR,83
Parma,Daniele Bonera,TD,80
Parma,Fábio Simplício,CC,76
Parma,Domenico Morfeo,COC,74
Parma,Domenico Morfeo,ATT,74
Parma,Marco Marchionni,AD,73
Parma,Gianluca Berti,POR,73
Parma,Mark Bresciano,ED,73
Parma,Paolo Cannavaro,DC,68
Parma,Júnior,TS,68
Parma,Jorge Bolano,CC,67
Parma,Cesare Bovo,DC,67
Parma,Giuseppe Cardone,DC,66
Parma,Mario Rebecchi,LWM,66
Parma,Gaetano Grieco,ATT,65
Parma,Alessandro Potenza,DC,65
Parma,Tonino Sorrentino,COC,64
Parma,Tonino Sorrentino,ATT,64
Parma,Daniele Degano,ATT,62
Parma,Alessandro Rosina,ED,60
Parma,Alfonso De Lucia,POR,60
Parma,Davide Favaro,DC,59
Parma,Damiano Ferronetti,TS,57
Parma,Mirco Stefani,DC,56
Parma,Andrea Pisanu,ATT,51
Parma,Alessandro Budel,ES,46
Reggina Calcio,Emiliano Bonazzoli,ATT,80
Reggina Calcio,Davide Dionigi,ATT,75
Reggina Calcio,Shunsuke Nakamura,COC,75
Reggina Calcio,Gaetano De Rosa,DC,74
Reggina Calcio,Marco Borriello,ATT,71
Reggina Calcio,Giandomenico Mesto,LWM,71
Reggina Calcio,Carlos Humberto Paredes,ED,70
Reggina Calcio,Emanuele Belardi,POR,66
Reggina Calcio,Marco Zamboni,DC,65
Reggina Calcio,Ivan Franceschini,DC,63
Reggina Calcio,Giuseppe Colucci,CC,62
Reggina Calcio,Julio Cesar Leon,ED,62
Reggina Calcio,Juri Cannarsa,DC,61
Reggina Calcio,Viktor Boudianski,CDC,61
Reggina Calcio,Nicola Pavarini,POR,56
Reggina Calcio,Iacopo Balestri,TS,55
Reggina Calcio,Ricardo Matias Veron,ED,54
Reggina Calcio,Ricardo Esteves,RWM,53
Reggina Calcio,Giacomo Tedesco,CC,53
Reggina Calcio,Massimo Ganci,ATT,51
Reggina Calcio,Felice Piccolo,DC,49
Reggina Calcio,Giovanni Morabito,TS,48
Reggina Calcio,Francesco Cosenza,DC,42
Siena,Alexander Manninger,POR,75
Siena,Rodrigo Taddei,ED,74
Siena,Fabio Pecchia,ES,73
Siena,Enrico Chiesa,ATT,73
Siena,Fernando,CC,70
Siena,Marco Fortin,POR,69
Siena,Tore Andre Flo,ATT,68
Siena,Paolo Foglio,TD,68
Siena,Zancopé,POR,68
Siena,David Chiumiento,COC,68
Siena,Bruno Cirillo,DC,66
Siena,Matteo Serafini,CC,66
Siena,Francesco Colonnese,TD,64
Siena,Daniele Portanova,DC,64
Siena,Marco Carparelli,ATT,63
Siena,Grzegorz Rasiak,ATT,63
Siena,Simone Vergassola,ES,62
Siena,Gianluca Falsini,TS,62
Siena,Michele Mignani,DC,60
Siena,Andrea Ardito,CDC,59
Siena,Alfonso Camorani,ES,58
Siena,Stefano Argilli,DC,57
Siena,Simone Marini,ATT,55
Siena,Matteo Gianello,POR,53
Siena,Simone Bonomi,TS,53
Udinese,Morgan De Sanctis,POR,82
Udinese,Nestor Roberto Sensini,DC,81
Udinese,David Cortes Pizarro,COC,75
Udinese,David Di Michele,COC,74
Udinese,David Di Michele,ATT,74
Udinese,Vincenzo Grella,RCDM,71
Udinese,Jorge Samuel Caballero,DC,71
Udinese,Kroldrup,DC,69
Udinese,Roberto Carlos Sosa,ATT,69
Udinese,Fabio Rossitto,CC,67
Udinese,Alessandro Noselli,ATT,67
Udinese,Samir Handanovic,POR,66
Udinese,Sergio Almirón,CC,65
Udinese,David Limbersky,CC,65
Udinese,Giampiero Pinzi,CC,64
Udinese,Vincenzo Iaquinta,ATT,64
Udinese,Felipe,DC,63
Udinese,Machado Toledo,LWM,63
Udinese,Valerio Bertotto,DC,61
Udinese,Stefano Mauri,ED,60
Udinese,Alberto,RWM,58
Udinese,Sulley Ali Muntari,ED,54
Udinese,Adriano Jorge Bonaiuti,POR,52
Udinese,Siyabonga Nomvethe,ATT,48
Udinese,Michele Pazienza,ED,45
