Squadra,Giocatore,Ruolo,Valutazione
Empoli,Emmanuel Gyasi,ES,72
Empoli,Youssef Maleh,CC,72
Empoli,Szymon Żurkowski,AS,72
Empoli,Ardian Ismajli,DC,72
Empoli,Alberto Grassi,CC,71
Empoli,Sebastian Walukiewicz,DC,70
Empoli,Răzvan Marin,CC,76
Empoli,Tyronne Ebuehi,TD,74
Empoli,Matteo Cancellieri,AS,73
Empoli,Etrit Berisha,POR,72
Empoli,M'Baye Niang,ATT,72
Empoli,Simone Bastoni,CC,71
Empoli,Liberato Cacace,TS,71
Empoli,Mattia Destro,ATT,70
Empoli,Viktor Kovalenko,CC,70
Empoli,Alberto Cerri,ATT,68
Empoli,Jacopo Fazzini,CC,67
Empoli,Stiven Shpendi,ATT,63
Empoli,Giuseppe Pezzella,TS,72
Empoli,Samuele Perisan,POR,63
Empoli,Giacomo Corona,ATT,61
Empoli,Andrea Sodero,COC,60
Empoli,Saba Goglichidze,DC,53
Fiorentina,Nicolás González,ED,81
Fiorentina,Cristiano Biraghi,TS,80
Fiorentina,Giacomo Bonaventura,COC,79
Fiorentina,Pietro Terracciano,POR,79
Fiorentina,Nikola Milenković,DC,79
Fiorentina,Arthur,CDC,78
Fiorentina,M'Bala Nzola,ATT,78
Fiorentina,Christian Kouamé,ES,77
Fiorentina,Rolando Mandragora,CDC,76
Fiorentina,Luca Ranieri,DC,72
Fiorentina,Michael Kayode,TD,66
Fiorentina,Andrea Belotti,ATT,78
Fiorentina,Maxime Lopez,CC,78
Fiorentina,Antonín Barák,CC,78
Fiorentina,Lucas Martínez Quarta,DC,77
Fiorentina,Dodô,TD,77
Fiorentina,Jonathan Ikoné,AD,77
Fiorentina,Fabiano Parisi,TS,77
Fiorentina,Lucas Beltrán,ATT,76
Fiorentina,Riccardo Sottil,AS,76
Fiorentina,Marco Davide Faraoni,ADA,75
Fiorentina,Alfred Duncan,CC,74
Fiorentina,Oliver Christensen,POR,73
Fiorentina,Gaetano Castrovilli,CC,78
Fiorentina,Gino Infantino,AD,67
Fiorentina,Pietro Comuzzo,DC,60
Fiorentina,Tommaso Martinelli,POR,56
Frosinone,Matías Soulé,ED,76
Frosinone,Stefano Turati,POR,74
Frosinone,Walid Cheddira,ATT,74
Frosinone,Luca Mazzitelli,CDC,73
Frosinone,Caleb Okoli,DC,72
Frosinone,Simone Romagnoli,DC,71
Frosinone,Reinier,COC,71
Frosinone,Enzo Barrenechea,CDC,70
Frosinone,Emanuele Valeri,TS,70
Frosinone,Anthony Oyono,TD,66
Frosinone,Arijon Ibrahimović,ES,62
Frosinone,Luca Garritano,COC,72
Frosinone,Pol Lirola,TD,72
Frosinone,Kevin Bonifazi,DC,71
Frosinone,Giuseppe Caso,AS,71
Frosinone,Riccardo Marchizza,TS,70
Frosinone,Kaio Jorge,ATT,70
Frosinone,Nadir Zortea,ADA,67
Frosinone,Marco Brescianini,CC,67
Frosinone,Francesco Gelli,CC,67
Frosinone,Michele Cerofolini,POR,65
Frosinone,Ilario Monterisi,DC,65
Frosinone,Giorgi Kvernadze,AS,64
Frosinone,Abdou Harroui,CDC,72
Frosinone,Jaime Baez,AS,69
Frosinone,Soufiane Bidaoui,AS,67
Frosinone,Marvin Çuni,ATT,67
Frosinone,Demba Seck,ATT,65
Frosinone,Pierluigi Frattali,POR,63
Frosinone,Sergio Kalaj,DC,61
Frosinone,Mateus Lusuardi,DC,61
Frosinone,Farès Ghedjemis,AD,59
Frosinone,İsak Vural,COC,58
Genoa,Albert Guðmundsson,ATT,79
Genoa,Ruslan Malinovskyi,CC,77
Genoa,Mateo Retegui,ATT,77
Genoa,Aarón,ASA,74
Genoa,Morten Frendrup,CC,74
Genoa,Josep Martínez,POR,74
Genoa,Milan Badelj,CDC,73
Genoa,Johan Vásquez,DC,73
Genoa,Mattia Bani,DC,72
Genoa,Stefano Sabelli,ADA,71
Genoa,Koni De Winter,DC,70
Genoa,Junior Messias,ED,77
Genoa,Vitinha,ATT,75
Genoa,Kevin Strootman,CC,73
Genoa,Djed Spence,ADA,73
Genoa,Morten Thorsby,CC,72
Genoa,Emil Bohinen,CC,71
Genoa,Ridgeciano Haps,ES,70
Genoa,Alessandro Vogliacco,DC,70
Genoa,Nicola Leali,POR,69
Genoa,Caleb Ekuban,ATT,69
Genoa,Giorgio Cittadini,DC,65
Genoa,David Ankeye,ATT,60
Genoa,Alan Matturro,DC,65
Genoa,Daniele Sommariva,POR,62
Genoa,Franz Stolz,POR,56
Hellas Verona,Lorenzo Montipò,POR,77
Hellas Verona,Darko Lazović,ES,75
Hellas Verona,Suat Serdar,CDC,75
Hellas Verona,Giangiacomo Magnani,DC,75
Hellas Verona,Michael Folorunsho,COC,75
Hellas Verona,Paweł Dawidowicz,DC,74
Hellas Verona,Ondrej Duda,CDC,74
Hellas Verona,Tomáš Suslov,ED,73
Hellas Verona,Jackson Tchatchoua,TD,72
Hellas Verona,Tijjani Noslin,ATT,72
Hellas Verona,Juan David Cabal,TS,71
Hellas Verona,Thomas Henry,ATT,72
Hellas Verona,Federico Bonazzoli,ATT,71
Hellas Verona,Fabien Centonze,TD,71
Hellas Verona,Rúben Vinagre,TS,71
Hellas Verona,Diego Coppola,DC,71
Hellas Verona,Stefan Mitrović,ES,69
Hellas Verona,Dani Silva,CC,69
Hellas Verona,Elayis Tavşan,ED,68
Hellas Verona,Simone Perilli,POR,67
Hellas Verona,Mattia Chiesa,POR,65
Hellas Verona,Reda Belahyane,CDC,63
Hellas Verona,Charlys,CDC,61
Hellas Verona,Juan Manuel Cruz,ATT,66
Hellas Verona,Alessandro Berardi,POR,62
Inter,Lautaro Martínez,ATT,88
Inter,Yann Sommer,POR,86
Inter,Hakan Çalhanoğlu,CDC,86
Inter,Nicolò Barella,CC,86
Inter,Alessandro Bastoni,DC,85
Inter,Francesco Acerbi,DC,83
Inter,Federico Dimarco,ASA,83
Inter,Benjamin Pavard,DC,83
Inter,Henrikh Mkhitaryan,CC,82
Inter,Matteo Darmian,ADA,81
Inter,Marcus Thuram,ATT,81
Inter,Stefan de Vrij,DC,82
Inter,Denzel Dumfries,ADA,81
Inter,Davide Frattesi,CC,81
Inter,Marko Arnautović,ATT,80
Inter,Alexis Sánchez,ATT,80
Inter,Emil Audero,POR,79
Inter,Carlos Augusto,ES,79
Inter,Stefano Sensi,CC,78
Inter,Davy Klaassen,CC,76
Inter,Yann Aurel Bisseck,DC,76
Inter,Kristjan Asllani,CC,74
Inter,Raffaele Di Gennaro,POR,70
Inter,Juan Cuadrado,ED,79
Inter,Tajon Buchanan,TD,72
Inter,Ebenezer Akinsanmiro,CC,62
Juventus,Bremer,DC,85
Juventus,Adrien Rabiot,CC,84
Juventus,Federico Chiesa,ATT,84
Juventus,Dušan Vlahović,ATT,84
Juventus,Filip Kostić,ASA,83
Juventus,Manuel Locatelli,CDC,82
Juventus,Danilo,DC,81
Juventus,Mattia Perin,POR,79
Juventus,Weston McKennie,CC,78
Juventus,Federico Gatti,DC,78
Juventus,Andrea Cambiaso,ADA,77
Juventus,Arkadiusz Milik,ATT,81
Juventus,Moise Kean,ATT,78
Juventus,Alex Sandro,DC,77
Juventus,Nicolò Fagioli,CC,77
Juventus,Mattia De Sciglio,TD,76
Juventus,Daniele Rugani,DC,75
Juventus,Fabio Miretti,CC,75
Juventus,Timothy Weah,ED,74
Juventus,Samuel Iling-Junior,ES,73
Juventus,Carlo Pinsoglio,POR,72
Juventus,Kenan Yıldız,COC,66
Juventus,Kenan Yıldız,ATT,66
Juventus,Leonardo Cerri,ATT,62
Juventus,Tiago Djaló,DC,76
Juventus,Carlos Alcaraz,ATT,73
Juventus,Hans Nicolussi Caviglia,CC,66
Juventus,Nikola Sekulov,ED,64
Juventus,Joseph Nonge,CC,64
Lazio,Ciro Immobile,ATT,84
Lazio,Luis Alberto,CC,84
Lazio,Alessio Romagnoli,DC,83
Lazio,Mattia Zaccagni,AS,82
Lazio,Ivan Provedel,POR,82
Lazio,Adam Marušić,TS,79
Lazio,Manuel Lazzari,TD,79
Lazio,Mattéo Guendouzi,CC,79
Lazio,Pedro,AD,78
Lazio,Danilo Cataldi,CC,77
Lazio,Patric,DC,76
Lazio,Daichi Kamada,COC,81
Lazio,Valentin Castellanos,ATT,79
Lazio,Nicolò Casale,DC,78
Lazio,Matías Vecino,CC,77
Lazio,Nicolò Rovella,CC,77
Lazio,Elseid Hysaj,TS,76
Lazio,Luca Pellegrini,TS,74
Lazio,Gustav Isaksen,AD,74
Lazio,Luigi Sepe,POR,73
Lazio,Diego González,AS,68
Lazio,Mario Gila,DC,66
Lazio,Christos Mandas,POR,66
Lazio,Cristiano Lombardi,AD,68
Lazio,André Anderson,COC,64
Lazio,André Anderson,ATT,64
Lazio,Luca Napolitano,COC,61
Lazio,Saná Fernandes,AS,61
Lazio,Fabio Andrea Ruggeri,DC,58
Lazio,Davide Renzetti,POR,52
Lecce,Wladimiro Falcone,POR,79
Lecce,Marin Pongračić,DC,76
Lecce,Federico Baschirotto,DC,75
Lecce,Nikola Krstović,ATT,74
Lecce,Pontus Almqvist,AD,73
Lecce,Valentin Gendrey,TD,73
Lecce,Antonino Gallo,TS,72
Lecce,Lameck Banda,AS,72
Lecce,Ylber Ramadani,CC,70
Lecce,Mohamed Kaba,CC,70
Lecce,Hamza Rafia,CC,67
Lecce,Nicola Sansone,COC,74
Lecce,Rémi Oudin,AD,72
Lecce,Lorenzo Venuti,TD,71
Lecce,Roberto Piccoli,ATT,71
Lecce,Joan González,CC,71
Lecce,Ahmed Touba,DC,70
Lecce,Alexis Blin,CDC,69
Lecce,Santiago Pierotti,AD,69
Lecce,Kastriot Dermaku,DC,66
Lecce,Patrick Dorgu,TS,65
Lecce,Federico Brancolini,POR,57
Lecce,Jasper Samooja,POR,54
Lecce,Rares Burnete,ATT,62
Lecce,Daniel Samek,CDC,60
Lecce,Jeppe Corfitzen,AD,60
Lecce,Medon Berisha,CC,60
Lecce,Alexandru Borbei,POR,58
Milan,Mike Maignan,POR,87
Milan,Rafael Leão,ES,86
Milan,Theo Hernández,TS,85
Milan,Ismaël Bennacer,CDC,84
Milan,Fikayo Tomori,DC,84
Milan,Christian Pulisic,ED,82
Milan,Ruben Loftus-Cheek,COC,81
Milan,Davide Calabria,TD,80
Milan,Tijjani Reijnders,CDC,80
Milan,Luka Jović,ATT,78
Milan,Matteo Gabbia,DC,75
Milan,Simon Kjær,DC,81
Milan,Samuel Chukwueze,AD,80
Milan,Pierre Kalulu,DC,78
Milan,Marco Sportiello,POR,77
Milan,Noah Okafor,ATT,77
Milan,Yacine Adli,CDC,76
Milan,Malick Thiaw,DC,76
Milan,Alessandro Florenzi,TD,75
Milan,Tommaso Pobega,CC,75
Milan,Yunus Musah,CC,75
Milan,Antonio Mirante,POR,72
Milan,Filippo Terracciano,ED,71
Milan,Mattia Caldara,DC,69
Milan,Kevin Zeroli,CC,64
Milan,Álex Jiménez,TS,64
Milan,Davide Bartesaghi,TS,63
Milan,Jan-Carlo Simić,DC,61
Milan,Lapo Nava,POR,56
Napoli,Victor Osimhen,ATT,87
Napoli,Khvicha Kvaratskhelia,AS,86
Napoli,Giovanni Di Lorenzo,TD,85
Napoli,Stanislav Lobotka,CC,83
Napoli,Piotr Zieliński,CC,82
Napoli,Alex Meret,POR,82
Napoli,André-Franck Zambo Anguissa,CC,81
Napoli,Matteo Politano,AD,80
Napoli,Amir Rrahmani,DC,80
Napoli,Mathías Olivera,TS,77
Napoli,Juan Jesus,DC,74
Napoli,Mário Rui,TS,81
Napoli,Giacomo Raspadori,COC,78
Napoli,Giacomo Raspadori,ATT,78
Napoli,Giovanni Simeone,ATT,77
Napoli,Pierluigi Gollini,POR,76
Napoli,Hamed Traorè,ES,76
Napoli,Jesper Lindstrøm,COC,76
Napoli,Leander Dendoncker,CC,75
Napoli,Natan,DC,75
Napoli,Cyril Ngonge,ED,74
Napoli,Leo Østigård,DC,73
Napoli,Pasquale Mazzocchi,ED,73
Napoli,Jens-Lys Cajuste,CDC,73
Napoli,Diego Demme,CDC,73
Napoli,Nikita Contini,POR,67
Napoli,Hubert Idasiak,POR,55
Roma,Paulo Dybala,ATT,86
Roma,Romelu Lukaku,ATT,84
Roma,Lorenzo Pellegrini,CC,83
Roma,Gianluca Mancini,DC,83
Roma,Bryan Cristante,CC,81
Roma,Leonardo Spinazzola,ASA,80
Roma,Leandro Paredes,CDC,78
Roma,Diego Llorente,DC,78
Roma,Evan Ndicka,DC,78
Roma,Rasmus Kristensen,ADA,76
Roma,Mile Svilar,POR,72
Roma,Chris Smalling,DC,84
Roma,Rui Patrício,POR,80
Roma,Stephan El Shaarawy,ES,79
Roma,Sardar Azmoun,ATT,79
Roma,Angeliño,TS,78
Roma,Renato Sanches,CC,78
Roma,Rick Karsdorp,ED,77
Roma,Tommaso Baldanzi,COC,77
Roma,Zeki Çelik,ADA,76
Roma,Houssem Aouar,CC,75
Roma,Edoardo Bove,CC,74
Roma,Dean Huijsen,DC,68
Roma,Tammy Abraham,ATT,80
Roma,Nicola Zalewski,ASA,75
Roma,Riccardo Pagano,COC,62
Roma,Luigi Cherubini,ES,62
Roma,Pietro Boer,POR,60
Roma,Niccolò Pisilli,CC,60
Roma,João Costa,ED,60
Salernitana,Guillermo Ochoa,POR,78
Salernitana,Antonio Candreva,AD,78
Salernitana,Lassana Coulibaly,CC,74
Salernitana,Toma Bašić,CC,74
Salernitana,Alessandro Zanoli,ED,72
Salernitana,Federico Fazio,DC,71
Salernitana,Norbert Gyömbér,DC,71
Salernitana,Domagoj Bradarić,ES,71
Salernitana,Lorenzo Pirola,DC,71
Salernitana,Chukwubuikem Ikwuemesi,ATT,69
Salernitana,Loum Tchaouna,AS,67
Salernitana,Boulaye Dia,ATT,80
Salernitana,Kostas Manolas,DC,76
Salernitana,Shon Weissman,ATT,75
Salernitana,Jérôme Boateng,DC,74
Salernitana,Giulio Maggiore,CC,74
Salernitana,Benoît Costil,POR,72
Salernitana,Grigoris Kastanos,COC,72
Salernitana,Grigoris Kastanos,ATT,72
Salernitana,Junior Sambia,ADA,71
Salernitana,Vincenzo Fiorillo,POR,68
Salernitana,Mateusz Łęgowski,CDC,68
Salernitana,Simy,ATT,67
Salernitana,Niccolò Pierozzi,TD,67
Salernitana,Triantafyllos Pasalidis,DC,72
Salernitana,Emanuel Vignato,COC,72
Salernitana,Marco Pellegrino,DC,69
Salernitana,Iron Gomis,ED,68
Salernitana,Tommaso Ferrari,TS,64
Salernitana,Andres Sfait,CC,56
Salernitana,Pasquale Allocca,POR,55
Sassuolo,Domenico Berardi,AD,85
Sassuolo,Armand Laurienté,AS,79
Sassuolo,Andrea Consigli,POR,78
Sassuolo,Martin Erlić,DC,75
Sassuolo,Matheus Henrique,CC,75
Sassuolo,Andrea Pinamonti,ATT,74
Sassuolo,Josh Doig,TS,74
Sassuolo,Daniel Boloca,CC,74
Sassuolo,Jeremy Toljan,TD,73
Sassuolo,Kristian Thorstvedt,COC,73
Sassuolo,Gian Marco Ferrari,DC,72
Sassuolo,Samu Castillejo,ED,75
Sassuolo,Marash Kumbulla,DC,75
Sassuolo,Alessio Cragno,POR,74
Sassuolo,Nedim Bajrami,AD,74
Sassuolo,Grégoire Defrel,ATT,72
Sassuolo,Ruan Tressoldi,DC,72
Sassuolo,Pedro Obiang,CDC,71
Sassuolo,Mattia Viti,DC,71
Sassuolo,Samuele Mulattieri,ATT,70
Sassuolo,Gianluca Pegolo,POR,69
Sassuolo,Cristian Volpato,COC,69
Sassuolo,Emil Ceïde,AS,67
Sassuolo,Marcus Holmgren Pedersen,TD,73
Sassuolo,Uroš Račić,CC,73
Sassuolo,Justin Kumi,CC,65
Sassuolo,Filippo Missori,TD,62
Sassuolo,Luca Lipani,CDC,60
Torino,Duván Zapata,ATT,81
Torino,Alessandro Buongiorno,DC,80
Torino,Nikola Vlašić,COC,79
Torino,Antonio Sanabria,ATT,78
Torino,Ricardo Rodríguez,DC,77
Torino,Vanja Milinković-Savić,POR,77
Torino,Samuele Ricci,CC,77
Torino,Ivan Ilić,CC,77
Torino,Adrien Tameze,DC,76
Torino,Raoul Bellanova,ED,75
Torino,Valentino Lazaro,ES,72
Torino,Perr Schuurs,DC,79
Torino,Saba Sazonov,DC,75
Torino,Karol Linetty,CC,74
Torino,David Okereke,ATT,74
Torino,Koffi Djidji,DC,73
Torino,Adam Masina,DC,73
Torino,Mërgim Vojvoda,ES,72
Torino,Matteo Lovato,DC,71
Torino,Mihai Popa,POR,68
Torino,Pietro Pellegri,ATT,67
Torino,Luca Gemello,POR,64
Torino,Gvidas Gineitis,CC,62
Torino,Uroš Kabić,COC,64
Torino,Côme Bianay Balcot,TD,61
Torino,Pietro Passador,POR,56
Udinese,Roberto Pereyra,COC,78
Udinese,Roberto Pereyra,ATT,78
Udinese,Walace,CDC,75
Udinese,Nehuén Pérez,DC,75
Udinese,Jaka Bijol,DC,75
Udinese,Hassane Kamara,ES,74
Udinese,Lazar Samardžić,CDC,74
Udinese,Martín Payero,CC,73
Udinese,Lorenzo Lucca,ATT,73
Udinese,Kingsley Ehizibue,ED,71
Udinese,Maduka Okoye,POR,71
Udinese,Thomas Thiesson Kristensen,DC,70
Udinese,Marco Silvestri,POR,78
Udinese,Sandi Lovrič,CC,75
Udinese,Florian Thauvin,COC,74
Udinese,Florian Thauvin,ATT,74
Udinese,Brenner,ATT,73
Udinese,Isaac Success,ATT,72
Udinese,Christian Kabasele,DC,71
Udinese,Keinan Davis,ATT,71
Udinese,Enzo Ebosse,DC,71
Udinese,Jordan Zemura,ASA,70
Udinese,Festy Ebosele,ADA,70
Udinese,Daniele Padelli,POR,69
Udinese,João Ferreira,ADA,68
Udinese,Deulofeu,COC,79
Udinese,Deulofeu,ATT,79
Udinese,Lautaro Giannetti,DC,74
Udinese,Zarraga,CC,73
Udinese,James Abankwah,DC,58
Udinese,Antonio Tikvic,DC,58
