Squadra,Giocatore,Ruolo,Valutazione
Bologna,Antonio Busce,ATT,63
Bologna,Christian Vieri,ATT,78
Brescia,Luca Castellazzi,POR,78
Brescia,Marius Stankevičius,DC,73
Brescia,Dario Dainelli,DC,75
Brescia,Fabio Petruzzi,DC,74
Brescia,Gilberto Martínez,DC,75
Brescia,Stefano Mauri,CC,75
Brescia,Matteo Brighi,CC,74
Brescia,Matuzalém,CC,74
Brescia,Filippo Maniero,ATT,74
Brescia,Roberto Baggio,ATT,75
Brescia,Simone Del Nero,CC,74
Brescia,Diego Sebastián Saja,POR,70
Brescia,Alejandro Correa,CC,74
Brescia,Marco Zambelli,DC,74
Brescia,Víctor Mareco,DC,74
Brescia,Roberto Guana,CC,73
Brescia,Antonio Filippini,CC,75
Brescia,Markus Schopp,CC,74
Brescia,Paolo Castellini,DC,73
Brescia,Giuseppe Colucci,CC,73
Brescia,Federico Agliardi,POR,69
Brescia,Cyril Gona,CC,73
Brescia,Jonathan Bachini,CC,75
Brescia,Andrea Caracciolo,ATT,73
Brescia,Marco Pisano,DC,75
Brescia,Mario Antonio Salgado Jiménez,ATT,74
Brescia,Luigi Di Biagio,CC,74
Brescia,Emiliano Viviano,POR,69
Brescia,Raúl Alberto González,ATT,73
Brescia,Andrea Alberti,ATT,73
Brescia,Tiziano Ramon,POR,70
Brescia,Abderrazzak Jadid,CC,73
Brescia,Alessandro Lucarelli,DC,75
Brescia,Mattia Turetta,CC,75
Brescia,Roberto Cortellini,ATT,74
Chievo Verona,Luca Marchegiani,POR,81
Chievo Verona,John Mensah,DC,74
Chievo Verona,Giuseppe Sculli,ATT,75
Chievo Verona,Stefano Morrone,CC,76
Chievo Verona,Luciano,CC,74
Chievo Verona,Maurizio D'Angelo,DC,75
Chievo Verona,Franco Semioli,CC,76
Chievo Verona,Roberto Baronio,CC,74
Chievo Verona,Lorenzo D'Anna,DC,76
Chievo Verona,Amauri,ATT,76
Chievo Verona,Guido Lippi,POR,72
Chievo Verona,Daniele Gastaldello,DC,75
Chievo Verona,Luigi Sala,DC,74
Chievo Verona,Mauricio Pinilla,ATT,75
Chievo Verona,Ivone De Franceschi,CC,76
Chievo Verona,Andrea D'Agostino,DC,74
Chievo Verona,Daniele Franceschini,CC,75
Chievo Verona,Simone Perrotta,CC,76
Chievo Verona,Alfredo Cariello,CC,75
Chievo Verona,Salvatore Lanna,DC,76
Chievo Verona,Federico Cossato,ATT,76
Chievo Verona,Matteo Paro,ATT,75
Chievo Verona,César,DC,74
Chievo Verona,Andrea Zanchetta,CC,75
Chievo Verona,Fabio Moro,DC,74
Chievo Verona,Silva Reis,ATT,75
Chievo Verona,Sergio Pellissier,ATT,74
Chievo Verona,Marco Malagò,DC,75
Chievo Verona,Higo,CC,75
Chievo Verona,Andrea Barzagli,DC,75
Chievo Verona,Giorgio Frezzolini,POR,70
Chievo Verona,Enrico Alfonso,POR,72
Chievo Verona,Simone Bonomi,DC,74
Chievo Verona,Mario Santana,CC,74
Empoli,Luca Bucci,POR,75
Empoli,Andrea Cupi,DC,71
Empoli,Emílson Cribari,DC,70
Empoli,Paolo Zanetti,CC,72
Empoli,Francesco Pratali,DC,70
Empoli,Alessandro Agostini,DC,70
Empoli,Manuel Belleri,DC,71
Empoli,Ibrahim Abdul Razak,ATT,70
Empoli,Antonio Di Natale,ATT,70
Empoli,Francesco Tavano,ATT,72
Empoli,Mirco Gasparetto,ATT,72
Empoli,Mario Cassano,POR,66
Empoli,Vincenzo Grella,CC,71
Empoli,Frank Lagana,CC,72
Empoli,Riccardo Mengoni,POR,68
Empoli,Vincenzo Pellecchia,ATT,72
Empoli,Pasquale Foggia,CC,71
Empoli,Francesco Lodi,CC,72
Empoli,Andrea Coda,DC,72
Empoli,Flavio Giampieretti,CC,72
Empoli,Riccardo Bonetto,DC,71
Empoli,Tommaso Rocchi,ATT,72
Empoli,Daniele Balli,POR,68
Empoli,Damiano Mitra,CC,71
Empoli,Stefano Lucchini,DC,72
Empoli,Fabrizio Ficini,CC,71
Empoli,Maurizio Lanzaro,DC,70
Empoli,Marco Carparelli,ATT,71
Empoli,Vincenzo Melillo,POR,67
Empoli,Jorge Vargas,DC,70
Empoli,Antonio Buscè,CC,71
Empoli,Federico Vettori,DC,70
Empoli,Ighli Vannucchi,CC,70
Empoli,Massimiliano Cappellini,ATT,71
Empoli,Roberto Mirri,DC,70
Inter Milan,Francesco Toldo,POR,83
Inter Milan,Iván Córdoba,DC,77
Inter Milan,Mohammed Kallon,ATT,77
Inter Milan,Javier Zanetti,DC,79
Inter Milan,Emre Belözoğlu,CC,79
Inter Milan,Cristiano Zanetti,CC,78
Inter Milan,Andy van der Meyde,CC,78
Inter Milan,Sabri Lamouchi,CC,79
Inter Milan,Julio Cruz,ATT,77
Inter Milan,Adriano,ATT,78
Inter Milan,Luciano,CC,78
Inter Milan,Dejan Stanković,CC,79
Inter Milan,Alberto Fontana,POR,74
Inter Milan,Thomas Helveg,DC,77
Inter Milan,Francisco Farinós,CC,77
Inter Milan,Daniele Adani,DC,79
Inter Milan,Gonzalo Sorondo,DC,78
Inter Milan,Fabio Cannavaro,DC,78
Inter Milan,Kily González,CC,79
Inter Milan,Giōrgos Karagkounīs,CC,79
Inter Milan,Álvaro Recoba,ATT,77
Inter Milan,Nicola Beati,CC,78
Inter Milan,Okan Buruk,CC,78
Inter Milan,Marco Materazzi,DC,77
Inter Milan,Carlos Gamarra,DC,79
Inter Milan,Matías Almeyda,CC,77
Inter Milan,Giovanni Pasquale,DC,77
Inter Milan,Khalilou Fadiga,CC,79
Inter Milan,Mario Rebecchi,CC,79
Inter Milan,Obafemi Martins,ATT,78
Inter Milan,Jérémie Bréchet,DC,78
Inter Milan,Christian Vieri,ATT,79
Inter Milan,Isah Eliakwu,ATT,78
Inter Milan,Giacomo Bindi,POR,73
Inter Milan,Alex Cordaz,POR,75
Inter Milan,Francesco Coco,DC,77
Juventus,Gianluigi Buffon,POR,94
Juventus,Marco Storari,POR,74
Juventus,Gianluca Zambrotta,TD,87
Juventus,Nicola Legrottaglie,TD,76
Juventus,Lilian Thuram,DC,86
Juventus,Fabio Cannavaro,DC,90
Juventus,Paolo Montero,DC,80
Juventus,Ciro Ferrara,TS,81
Juventus,Jonathan Zebina,ASA,74
Juventus,Edgar Davids,CDC,86
Juventus,Emerson,CDC,84
Juventus,Mauro Camoranesi,CC,83
Juventus,Pavel Nedvěd,CC,90
Juventus,Alessandro Del Piero,COC,91
Juventus,Mauro Camoranesi,COC,83
Juventus,Alessandro Del Piero,AS,91
Juventus,Marcelo Zalayeta,AD,75
Juventus,David Trezeguet,ATT,89
Juventus,Alessandro Del Piero,ATT,91
Juventus,Zlatan Ibrahimovic,ATT,88
Lecce,Marco Amelia,POR,80
Lecce,Vincenzo Sicignano,POR,72
Lecce,Philippe Billy,DC,74
Lecce,Luigi Piangerelli,CC,74
Lecce,Nicola Mariniello,CC,75
Lecce,Alberto Savino,DC,74
Lecce,Mariano Stendardo,DC,75
Lecce,Alessandro Budel,CC,74
Lecce,Jorge Bolaño,CC,74
Lecce,Valeri Božinov,ATT,74
Lecce,Sebastjan Cimirotič,ATT,74
Lecce,Daniele Franceschini,CC,76
Lecce,Mirko Vučinić,ATT,76
Lecce,Guillermo Giacomazzi,CC,75
Lecce,Cesare Bovo,DC,74
Lecce,Andrea Panico,POR,72
Lecce,Cristian Silvestri,DC,74
Lecce,Max Tonetto,DC,75
Lecce,Andrea Esposito,DC,76
Lecce,Marco Testa,CC,76
Lecce,Wilfried Dalmat,CC,76
Lecce,Graziano Pellè,ATT,75
Lecce,Ernesto Chevantón,ATT,75
Lecce,Sebastiano Siviglia,DC,75
Lecce,Lorenzo Stovini,DC,76
Lecce,Vukašin Poleksić,POR,72
Lecce,Cristian Daniel Ledesma,CC,74
Lecce,Axel Konan,ATT,75
Lecce,Erminio Rullo,DC,74
Lecce,Drissa Diarra,CC,76
Lecce,Djuric Winklaar,CC,75
Lecce,Arnaud Kouyo,DC,76
Lecce,Marco Cassetti,DC,74
Lecce,Giuseppe Abruzzese,DC,74
Modena,Andrea Sentimenti,POR,78
Modena,Vincenzo Vado,DC,72
Modena,Jacopo Balestri,DC,74
Modena,Paolo Ponzo,CC,67
Modena,Mauro Mayer,DC,71
Modena,Luca Ungari,DC,73
Modena,Omar Milanetto,CC,76
Modena,Antonio Marasco,CC,74
Modena,Carlo Taldo,ATT,68
Modena,David Limberský,CC,58
Modena,Nicola Corrent,CC,60
Modena,Maurizio Domizzi,DC,71
Modena,Marco Ballotta,POR,76
Modena,Adriano Zancopè,POR,77
Modena,Riccardo Allegretti,CC,71
Modena,Diomansy Kamara,ATT,78
Modena,Manuel De Luca,ATT,73
Modena,Stephen Ayodele Makinwa,ATT,71
Modena,Vedin Musić,DC,68
Modena,Fabio Vignaroli,ATT,76
Modena,Nicola Amoruso,ATT,78
Modena,Cristian Stellini,DC,59
Modena,Massimo Marazzina,ATT,68
Modena,Simone Pavan,DC,67
Modena,Marco Bernardi,DC,60
Modena,Nicola Campedelli,CC,75
Modena,Andrea Camatti,DC,59
Modena,Matteo Pivotto,DC,66
Modena,Roberto Cevoli,DC,76
Modena,Lorenzo Del Sole,CC,60
Modena,Massimo Scoponi,CC,71
Modena,John Mensah,DC,67
Modena,Antonio Scrò,CC,72
Modena,Alessandro Grandoni,DC,71
Parma,Sébastien Frey,POR,81
Parma,Sebastiano Girelli,DC,77
Parma,Antonio Benarrivo,DC,77
Parma,Anthony Šerić,DC,76
Parma,Daniele Bonera,DC,77
Parma,Giuseppe Cardone,DC,76
Parma,Hidetoshi Nakata,CC,76
Parma,Ianis Zicu,ATT,77
Parma,Simone Barone,CC,77
Parma,Adriano,ATT,78
Parma,Domenico Morfeo,CC,76
Parma,Alberto Gilardino,ATT,76
Parma,Gabriel Oyola,DC,78
Parma,Marcello Castellini,DC,78
Parma,Marco Donadel,CC,78
Parma,Junior,DC,76
Parma,Emanuele Filippini,CC,78
Parma,Benito Carbone,ATT,77
Parma,Gaetano Grieco,ATT,77
Parma,Alessandro Potenza,DC,76
Parma,Alessandro Rosina,CC,76
Parma,Matteo Ferrari,DC,77
Parma,Giordano Vanin,POR,74
Parma,Mark Bresciano,CC,78
Parma,Vincenzo Sicignano,POR,73
Parma,Alex Gibbs,ATT,76
Parma,Ibrahima Camara,DC,78
Parma,Tonino Sorrentino,ATT,78
Parma,Paolo Cannavaro,DC,78
Parma,Jorge Bolaño,CC,78
Parma,Manuele Blasi,CC,78
Parma,Paolo Ruffini,CC,77
Parma,Marco Marchionni,CC,78
Parma,Daniele Degano,ATT,78
Parma,Fabrizio Cammarata,ATT,77
Parma,Marco Amelia,POR,74
Parma,Mirko Stefani,DC,77
Parma,Johnnier Montaño,CC,78
Perugia,Željko Kalac,POR,76
Perugia,Michele Tardioli,POR,67
Perugia,Stefano Pardini,POR,69
Perugia,Domenico Di Dio,POR,69
Perugia,Zé Maria,DC,71
Perugia,Marco Di Loreto,DC,71
Perugia,Souleymane Diamoutene,DC,71
Perugia,Giovanni Ignoffo,DC,73
Perugia,Fabio Grosso,DC,73
Perugia,Fabiano,DC,72
Perugia,Salvatore Fresi,DC,72
Perugia,Ferdinand Coly,DC,71
Perugia,Kōnstantinos Loumpoutīs,DC,71
Perugia,Evangelos Nastos,DC,72
Perugia,Jamal Alioui,DC,71
Perugia,Roberto Cardinale,DC,73
Perugia,Carlos Arano,DC,72
Perugia,Félix Benito,DC,71
Perugia,Luca Bisello Ragno,DC,71
Perugia,Luca Gentili,DC,73
Perugia,Domenico Maietta,DC,72
Perugia,Christian Obodo,CC,71
Perugia,Fabio Gatti,CC,71
Perugia,Massimiliano Fusani,CC,71
Perugia,Giovanni Tedesco,CC,73
Perugia,Guilherme Raymundo do Prado,CC,72
Perugia,Eusebio Di Francesco,CC,71
Perugia,Paul Codrea,CC,73
Perugia,Christian Manfredini,CC,72
Perugia,Gaël Genevier,CC,71
Perugia,Saadi Gheddafi,CC,71
Perugia,Riccardo Cazzola,CC,71
Perugia,Fabio Filippi,CC,72
Perugia,Jay Bothroyd,ATT,73
Perugia,Massimo Margiotta,ATT,71
Perugia,Fabrizio Ravanelli,ATT,71
Perugia,Dario Hübner,ATT,73
Perugia,Franco Brienza,ATT,72
Perugia,Zīsīs Vryzas,ATT,71
Perugia,Emanuele Berrettoni,ATT,72
Perugia,Marcelo Zalayeta,ATT,73
Perugia,Luigi Giandomenico,ATT,71
Perugia,Francesco Zerbini,ATT,71
Perugia,Gabriele Scandurra,ATT,73
Perugia,Saša Bjelanović,ATT,72
Perugia,Alessandro Iannuzzi,ATT,73
Perugia,Juan Turchi,ATT,72
Reggina,Emanuele Belardi,POR,79
Reggina,Gianluca Comotto,DC,74
Reggina,Gianluca Falsini,DC,73
Reggina,Davide Baiocco,DC,73
Reggina,Carlos Humberto Paredes,CC,74
Reggina,Giovanni Morabito,DC,73
Reggina,Roberto Stellone,ATT,72
Reggina,Emiliano Bonazzoli,ATT,73
Reggina,Stefano Dall'Acqua,ATT,74
Reggina,Shunsuke Nakamura,CC,72
Reggina,Julio César de León,CC,73
Reggina,Graziano Tilaro,POR,68
Reggina,Ivan Franceschini,DC,73
Reggina,Martin Lejsal,POR,68
Reggina,David Di Michele,ATT,74
Reggina,Andrea Sottil,DC,73
Reggina,Giacomo Tedesco,CC,73
Reggina,Giandomenico Mesto,CC,72
Reggina,Stefano Torrisi,DC,74
Reggina,Mozart,CC,73
Reggina,Gonzalo Martínez,DC,72
Reggina,Ferdinando Coppola,POR,69
Reggina,Giovanni Lavrendi,CC,74
Reggina,Martin Jiránek,DC,74
Reggina,Tommaso Salvestroni,CC,72
Reggina,Simone Giacchetta,DC,72
Reggina,Francesco Cosenza,DC,72
Reggina,Francesco Cozza,CC,74
Sampdoria,Luigi Turci,POR,81
Sampdoria,Stefano Bettarini,DC,76
Sampdoria,Sergio Volpi,CC,77
Sampdoria,Moris Carrozzieri,DC,77
Sampdoria,Maurizio Domizzi,DC,77
Sampdoria,Giacomo Cipriani,ATT,76
Sampdoria,Corrado Colombo,ATT,77
Sampdoria,Fabio Bazzani,ATT,77
Sampdoria,Francesco Flachi,ATT,75
Sampdoria,Massimo Marazzina,ATT,76
Sampdoria,Atsushi Yanagisawa,ATT,76
Sampdoria,Mirko Conte,DC,76
Sampdoria,Francis Zé,CC,77
Sampdoria,Angelo Palombo,CC,75
Sampdoria,Bratislav Živković,CC,77
Sampdoria,Giulio Falcone,DC,75
Sampdoria,Francesco Antonioli,POR,73
Sampdoria,Emanuele Bianchi,POR,71
Sampdoria,Alessandro Grandoni,DC,77
Sampdoria,Biagio Pagano,CC,75
Sampdoria,Aimo Diana,DC,76
Sampdoria,Antonio Floro Flores,ATT,77
Sampdoria,Nenad Sakić,DC,77
Sampdoria,Francesco Pedone,CC,77
Sampdoria,Cristiano Doni,CC,75
Sampdoria,Thomas Job,CC,77
Sampdoria,Massimo Donati,CC,75
Sampdoria,Giampaolo Calzi,CC,77
Sampdoria,Stefano Sacchetti,DC,76
Sampdoria,Luca Antonini,DC,77
Sampdoria,Cristian Zenoni,DC,75
Sampdoria,Francesco Virdis,ATT,77
Sampdoria,Fabian Natale Valtolina,CC,76
Siena,Generoso Rossi,POR,78
Siena,Leandro Cufré,DC,72
Siena,Kōnstantinos Loumpoutīs,DC,73
Siena,Michele Mignani,DC,73
Siena,Bruno Cirillo,DC,73
Siena,Vincenzo Riccio,CC,73
Siena,Simone Vergassola,CC,74
Siena,Stefano Argilli,DC,74
Siena,Tore André Flo,ATT,72
Siena,Enrico Chiesa,ATT,74
Siena,Nikola Lazetić,CC,72
Siena,Carlos Arano,DC,72
Siena,Marco Fortin,POR,68
Siena,Roque Júnior,DC,72
Siena,Juniòr,DC,74
Siena,Ghislain Akassou,DC,72
Siena,Paolo Foglio,DC,74
Siena,Antonio Morello,ATT,74
Siena,Lambros Vangelis,CC,74
Siena,Rodrigo Taddei,CC,72
Siena,Andrea Ardito,CC,73
Siena,Roberto D'Aversa,CC,73
Siena,Nicola Ventola,ATT,73
Siena,Simone Marini,CC,73
Siena,Gianni Guigou,CC,74
Siena,Alessandro Cucciari,CC,73
Siena,Raffaele Rubino,ATT,74
Siena,Daniele Delli Carri,DC,72
Siena,Fernando Menegazzo,CC,73
Siena,Juarez,DC,74
Siena,Giuseppe Aquino,CC,74
Siena,Matteo Berretti,CC,73
Siena,Fabio Alleruzzo,CC,72
Siena,Simone Bonomi,CC,73
Siena,Simone Farelli,POR,70
Siena,Alessandro De Giorgi,ATT,72
SS Lazio,Angelo Peruzzi,POR,81
SS Lazio,Francesco Colonnese,DC,78
SS Lazio,Demetrio Albertini,CC,76
SS Lazio,Luciano Zauri,DC,78
SS Lazio,Ousmane Dabo,CC,76
SS Lazio,Claudio López,ATT,77
SS Lazio,César,CC,76
SS Lazio,Bernardo Corradi,ATT,76
SS Lazio,Dejan Stanković,CC,78
SS Lazio,Siniša Mihajlović,DC,76
SS Lazio,Stefano Fiore,CC,78
SS Lazio,Fabrizio Casazza,POR,74
SS Lazio,Giuliano Giannichedda,CC,76
SS Lazio,Guerino Gottardi,DC,78
SS Lazio,Roberto Muzzi,ATT,77
SS Lazio,Giuseppe Favalli,DC,76
SS Lazio,Fabio Liverani,CC,76
SS Lazio,Simone Inzaghi,ATT,77
SS Lazio,Massimo Oddo,DC,78
SS Lazio,Paolo Negro,DC,76
SS Lazio,Fernando Couto,DC,77
SS Lazio,Jaap Stam,DC,76
SS Lazio,Matteo Sereni,POR,74
SS Lazio,Emiliano Corsi,CC,77
SS Lazio,Alfonso Delgado,ATT,76
SS Lazio,Sérgio Conceição,CC,76
Udinese,Morgan De Sanctis,POR,81
Udinese,Per Krøldrup,DC,77
Udinese,Thomas Manfredini,DC,76
Udinese,Asamoah Gyan,ATT,76
Udinese,Valerio Bertotto,DC,76
Udinese,Mohammed Gargo,DC,77
Udinese,Marek Jankulovski,DC,76
Udinese,Lucas Castromán,CC,75
Udinese,David Pizarro,CC,75
Udinese,Carsten Jancker,ATT,75
Udinese,Martin Jørgensen,CC,75
Udinese,Dino Fava Passaro,ATT,75
Udinese,Giampiero Pinzi,CC,75
Udinese,Siyabonga Nomvethe,ATT,77
Udinese,Giuseppe Gemiti,DC,76
Udinese,Felipe,DC,75
Udinese,Néstor Sensini,DC,77
Udinese,Michele Pazienza,CC,75
Udinese,Alberto,CC,75
Udinese,Alessandro Pierini,DC,75
Udinese,Henok Goitom,ATT,77
Udinese,Mirko Pieri,DC,77
Udinese,Julio Gutiérrez,ATT,76
Udinese,Diego Gavilán,CC,76
Udinese,Fabio Rossitto,CC,77
Udinese,Sulley Muntari,CC,77
Udinese,Adriano Bonaiuti,POR,71
Udinese,Vincenzo Iaquinta,ATT,77
Udinese,Olivier Renard,POR,72
