Squadra,Giocatore,Ruolo,Valutazione
Como,Jean Butez,POR,76
Como,Maxence Caqueret,COC,76
Como,Nico Paz,ED,76
Como,Patrick Cutrone,ATT,75
Como,Mërgim Vojvoda,TD,74
Como,Lucas Da Cunha,CDC,74
Como,Marc-Oliver Kempf,DC,73
Como,Edoardo Goldaniga,DC,72
Como,Máximo Perrone,CDC,72
Como,Álex Valle,TS,71
Como,Sergi Roberto,TD,79
Como,Jonathan Ikoné,AD,76
Como,Alberto Moreno,TS,75
Como,Alberto Dossena,DC,74
Como,Tasos Douvikas,ATT,74
Como,Ivan Smolčić,TD,72
Como,Ignace Van der Brempt,TD,71
Como,Yannik Engelhardt,CDC,71
Como,Alieu Fadera,ES,71
Como,Mauro Vigorito,POR,64
Como,Pierre Bolchini,POR,61
Como,Fellipe Jack,DC,56
Como,Assane Diao Diaoune,ED,74
Como,Dele Alli,CC,73
Como,Matthias Braunöder,CC,71
Como,Iván Azón,ATT,70
Como,Alessandro Gabrielloni,ATT,68
Empoli,Emmanuel Gyasi,ED,74
Empoli,Ardian Ismajli,DC,74
Empoli,Sebastiano Esposito,ATT,73
Empoli,Giuseppe Pezzella,ES,72
Empoli,Liberato Cacace,COC,72
Empoli,Mattia Viti,DC,71
Empoli,Liam Henderson,CC,70
Empoli,Alberto Grassi,CC,70
Empoli,Devis Vásquez,POR,70
Empoli,Jacopo Fazzini,COC,70
Empoli,Saba Goglichidze,DC,66
Empoli,Mattia De Sciglio,TD,75
Empoli,Christian Kouamé,ATT,75
Empoli,Marco Silvestri,POR,74
Empoli,Lorenzo Colombo,ATT,73
Empoli,Saba Sazonov,DC,73
Empoli,Youssef Maleh,CC,72
Empoli,Ola Solbakken,ED,72
Empoli,Pietro Pellegri,ATT,68
Empoli,Tino Anjorin,COC,66
Empoli,Jacopo Seghetti,POR,61
Empoli,Luca Marianucci,DC,59
Empoli,Federico Brancolini,POR,57
Empoli,Tyronne Ebuehi,TD,74
Empoli,Szymon Żurkowski,CC,71
Empoli,Viktor Kovalenko,CC,70
Empoli,Nicolas Haas,CC,69
Empoli,Junior Sambia,TD,68
Empoli,Ismael Konate,ATT,56
Empoli,Jacopo Bacci,CC,55
Empoli,Thomas Campaniello,ATT,51
Fiorentina,De Gea,POR,85
Fiorentina,Moise Kean,ATT,81
Fiorentina,Robin Gosens,TS,79
Fiorentina,Danilo Cataldi,CDC,77
Fiorentina,Rolando Mandragora,CC,77
Fiorentina,Dodô,TD,77
Fiorentina,Lucas Beltrán,ATT,76
Fiorentina,Nicolò Fagioli,CC,76
Fiorentina,Luca Ranieri,DC,75
Fiorentina,Pablo Marí,DC,74
Fiorentina,Marin Pongračić,DC,74
Fiorentina,Albert Guðmundsson,ATT,80
Fiorentina,Pietro Terracciano,POR,79
Fiorentina,Andrea Colpani,ED,79
Fiorentina,Yacine Adli,CDC,77
Fiorentina,Michael Folorunsho,COC,76
Fiorentina,Fabiano Parisi,TS,75
Fiorentina,Edoardo Bove,CC,75
Fiorentina,Amir Richardson,CC,73
Fiorentina,Pietro Comuzzo,DC,72
Fiorentina,Cher Ndour,CC,70
Fiorentina,Tommaso Martinelli,POR,67
Fiorentina,Matías Moreno,DC,64
Fiorentina,Nicolò Zaniolo,ED,77
Fiorentina,Maat Daniel Caprini,AS,59
Fiorentina,Tommaso Rubino,COC,59
Genoa,Morten Frendrup,CDC,76
Genoa,Andrea Pinamonti,ATT,75
Genoa,Johan Vásquez,DC,75
Genoa,Aarón,TS,74
Genoa,Koni De Winter,DC,74
Genoa,Fabio Miretti,ES,74
Genoa,Milan Badelj,CDC,73
Genoa,Nicola Leali,POR,71
Genoa,Stefano Sabelli,TD,71
Genoa,Brooke Norton-Cuffy,ED,67
Genoa,Patrizio Masini,COC,61
Genoa,Ruslan Malinovskyi,CC,76
Genoa,Junior Messias,ED,75
Genoa,Vitinha,ATT,75
Genoa,Morten Thorsby,CC,72
Genoa,Alessandro Zanoli,TD,72
Genoa,Mattia Bani,DC,70
Genoa,Benjamin Siegrist,POR,69
Genoa,Alan Matturro,DC,66
Genoa,Sebastian Otoa,DC,63
Genoa,Daniele Sommariva,POR,62
Genoa,Jeff Ekhator,ATT,61
Genoa,Honest Ahanor,TS,56
Genoa,Mario Balotelli,ATT,74
Genoa,Maxwel Cornet,ES,74
Genoa,Jean Onana,CC,72
Genoa,Caleb Ekuban,ATT,71
Genoa,Lior Kasa,CDC,61
Genoa,Lorenzo Venturino,ED,53
Hellas Verona,Lorenzo Montipò,POR,76
Hellas Verona,Ondrej Duda,CC,75
Hellas Verona,Casper Tengstedt,ATT,74
Hellas Verona,Jackson Tchatchoua,TD,74
Hellas Verona,Nicolás Valentini,DC,74
Hellas Verona,Antoine Bernede,CC,73
Hellas Verona,Paweł Dawidowicz,CDC,72
Hellas Verona,Diego Coppola,DC,72
Hellas Verona,Daniele Ghilardi,DC,72
Hellas Verona,Amin Sarr,ATT,71
Hellas Verona,Domagoj Bradarić,TS,70
Hellas Verona,Suat Serdar,CC,76
Hellas Verona,Darko Lazović,ES,73
Hellas Verona,Flavius Daniliuc,DC,73
Hellas Verona,Tomáš Suslov,COC,72
Hellas Verona,Cheikh Niasse,CDC,71
Hellas Verona,Daniel Mosquera,ATT,71
Hellas Verona,Dailon Rocha Livramento,ATT,70
Hellas Verona,Simone Perilli,POR,67
Hellas Verona,Yllan Okou,DC,66
Hellas Verona,Alessandro Berardi,POR,62
Hellas Verona,Daniel Oyegoke,DC,61
Hellas Verona,Luan Patrick,DC,58
Hellas Verona,Abdou Harroui,CC,73
Hellas Verona,Marco Davide Faraoni,ED,72
Hellas Verona,Grigoris Kastanos,COC,72
Hellas Verona,Martin Frese,TS,70
Hellas Verona,Tobias Slotsager,DC,69
Hellas Verona,Mathis Lambourde,ED,64
Hellas Verona,Alphadjo Cissè,COC,64
Hellas Verona,Junior Ajayi,ATT,56
Inter,Lautaro Martínez,ATT,88
Inter,Yann Sommer,POR,87
Inter,Nicolò Barella,CC,87
Inter,Alessandro Bastoni,DC,87
Inter,Hakan Çalhanoğlu,CDC,86
Inter,Federico Dimarco,TS,85
Inter,Francesco Acerbi,DC,84
Inter,Benjamin Pavard,DC,84
Inter,Marcus Thuram,ATT,84
Inter,Henrikh Mkhitaryan,CC,83
Inter,Denzel Dumfries,TD,83
Inter,Stefan de Vrij,DC,83
Inter,Piotr Zieliński,CC,82
Inter,Davide Frattesi,CC,82
Inter,Matteo Darmian,TD,81
Inter,Carlos Augusto,ES,80
Inter,Marko Arnautović,ATT,79
Inter,Yann Aurel Bisseck,DC,76
Inter,Nicola Zalewski,ES,76
Inter,Josep Martínez,POR,75
Inter,Kristjan Asllani,CDC,75
Inter,Raffaele Di Gennaro,POR,69
Inter,Luka Topalović,CC,61
Inter,Mehdi Taremi,ATT,79
Inter,Joaquín Correa,ATT,74
Inter,Valentín Carboni,COC,72
Juventus,Manuel Locatelli,CC,83
Juventus,Teun Koopmeiners,COC,82
Juventus,Michele Di Gregorio,POR,81
Juventus,Randal Kolo Muani,ATT,81
Juventus,Khéphren Thuram,CC,80
Juventus,Nico Gonzalez,ED,79
Juventus,Andrea Cambiaso,ES,79
Juventus,Federico Gatti,DC,79
Juventus,Kenan Yıldız,COC,76
Juventus,Lloyd Kelly,DC,75
Juventus,Renato Veiga,DC,74
Juventus,Bremer,DC,86
Juventus,Dušan Vlahović,ATT,83
Juventus,Douglas Luiz,CC,82
Juventus,Mattia Perin,POR,79
Juventus,Pierre Kalulu,DC,79
Juventus,Francisco Conceição,ED,79
Juventus,Weston McKennie,CC,78
Juventus,Timothy Weah,ED,76
Juventus,Carlo Pinsoglio,POR,70
Juventus,Samuel Mbangula,AS,69
Juventus,Nicolò Savona,TD,68
Juventus,Alberto Baio,TD,68
Juventus,Arkadiusz Milik,ATT,80
Juventus,Juan David Cabal,TS,75
Juventus,Jonas Rouhi,TS,63
Juventus,Lorenzo Anghelè,ATT,61
Juventus,Vasilije Adžić,COC,60
Juventus,Diego Pugno,ATT,59
Lazio,Alessio Romagnoli,DC,83
Lazio,Mattia Zaccagni,ES,83
Lazio,Mattéo Guendouzi,CDC,82
Lazio,Valentin Castellanos,ATT,80
Lazio,Boulaye Dia,COC,80
Lazio,Adam Marušić,TD,79
Lazio,Nicolò Rovella,CDC,79
Lazio,Mario Gila,DC,78
Lazio,Nuno Tavares,TS,77
Lazio,Gustav Isaksen,ED,76
Lazio,Christos Mandas,POR,72
Lazio,Ivan Provedel,POR,83
Lazio,Manuel Lazzari,TD,79
Lazio,Matías Vecino,CC,78
Lazio,Samuel Gigot,DC,77
Lazio,Pedro,ED,76
Lazio,Patric,DC,76
Lazio,Luca Pellegrini,TS,74
Lazio,Tijjani Noslin,ATT,74
Lazio,Elseid Hysaj,TS,73
Lazio,Fisayo Dele-Bashiru,COC,73
Lazio,Oliver Provstgaard,DC,67
Lazio,Alessio Furlanetto,POR,61
Lazio,Toma Bašić,CC,74
Lazio,Loum Tchaouna,ED,69
Lazio,Reda Belahyane,CC,68
Lazio,Cristo Muñoz,COC,65
Lazio,André Anderson,COC,65
Lazio,Arijon Ibrahimović,ES,62
Lecce,Wladimiro Falcone,POR,80
Lecce,Federico Baschirotto,DC,76
Lecce,Nikola Krstović,ATT,75
Lecce,Frédéric Guilbert,TD,74
Lecce,Lassana Coulibaly,CDC,74
Lecce,Antonino Gallo,TS,74
Lecce,Kialonda Gaspar,DC,74
Lecce,Tete Morente,ES,72
Lecce,Santiago Pierotti,ED,69
Lecce,Þórir Jóhann Helgason,COC,68
Lecce,Balthazar Pierret,CDC,68
Lecce,Jesper Karlsson,AS,76
Lecce,Ante Rebić,AS,73
Lecce,Christian Früchtl,POR,70
Lecce,Ylber Ramadani,CDC,70
Lecce,Marco Sala,TS,70
Lecce,Danilo Veiga,TD,69
Lecce,Hamza Rafia,CC,68
Lecce,Konan N'Dri,ED,67
Lecce,Tiago Gabriel,DC,66
Lecce,Medon Berisha,CC,63
Lecce,Jasper Samooja,POR,61
Lecce,Elijah Scott,DC,56
Lecce,Lameck Banda,AS,72
Lecce,Nicola Sansone,COC,71
Lecce,Mohamed Kaba,CDC,69
Lecce,Joan González,CC,69
Lecce,Filip Marchwiński,COC,68
Lecce,Gaby Jean,DC,68
Lecce,Joel Voelkerling Persson,ATT,62
Lecce,Rares Burnete,ATT,62
Milano FC,Mike Maignan,POR,87
Milano FC,Theo Hernández,TS,86
Milano FC,Rafael Leão,ES,85
Milano FC,Christian Pulisic,ED,84
Milano FC,Tijjani Reijnders,CDC,84
Milano FC,Youssouf Fofana,CDC,81
Milano FC,João Félix,COC,80
Milano FC,Luka Jović,ATT,78
Milano FC,Matteo Gabbia,DC,78
Milano FC,Strahinja Pavlović,DC,76
Milano FC,Álex Jiménez,TD,69
Milano FC,Kyle Walker,TD,82
Milano FC,Fikayo Tomori,DC,82
Milano FC,Ruben Loftus-Cheek,CC,80
Milano FC,Samuel Chukwueze,AD,80
Milano FC,Santiago Giménez,ATT,79
Milano FC,Malick Thiaw,DC,79
Milano FC,Tammy Abraham,ATT,77
Milano FC,Marco Sportiello,POR,76
Milano FC,Emerson Royal,TD,76
Milano FC,Yunus Musah,CC,74
Milano FC,Lorenzo Torriani,POR,60
Milano FC,Lapo Nava,POR,59
Milano FC,Riccardo Sottil,AS,76
Milano FC,Alessandro Florenzi,TD,75
Milano FC,Divock Origi,ATT,73
Milano FC,Warren Bondo,CC,72
Milano FC,Filippo Terracciano,TS,72
Milano FC,Chaka Traorè,AS,67
Milano FC,Francesco Camarda,ATT,65
Milano FC,Mattia Liberali,COC,62
Milano FC,Davide Bartesaghi,TS,62
Milano FC,Bob Omoregbe,AD,59
Monza,Matteo Pessina,CC,78
Monza,Gianluca Caprari,ATT,75
Monza,Dany Mota,ATT,75
Monza,Samuele Birindelli,TD,74
Monza,Stefano Turati,POR,74
Monza,Jean-Daniel Akpa Akpro,CC,72
Monza,Giorgos Kyriakopoulos,TS,72
Monza,Pedro Pereira,DC,71
Monza,Andrea Carboni,DC,71
Monza,Alessandro Bianco,CDC,70
Monza,Arvid Brorsson,DC,65
Monza,Gaetano Castrovilli,CC,75
Monza,Armando Izzo,DC,74
Monza,Patrick Ciurria,COC,74
Monza,Danilo D'Ambrosio,DC,73
Monza,Luca Caldirola,DC,72
Monza,Andrea Petagna,ATT,71
Monza,Keita Baldé,ATT,70
Monza,Kacper Urbański,COC,68
Monza,Tomás Palacios,DC,66
Monza,Semuel Pizzignacco,POR,66
Monza,Stefan Leković,DC,66
Monza,Andrea Mazza,POR,54
Monza,Stefano Sensi,CC,75
Monza,Roberto Gagliardini,CDC,72
Monza,Silvère Ganvoula,ATT,69
Monza,Kevin Zeroli,CC,66
Monza,Omari Forson,ED,65
Monza,Kevin Martins,AD,61
Monza,Samuele Vignato,ATT,60
Napoli,Romelu Lukaku,ATT,83
Napoli,Stanislav Lobotka,CC,83
Napoli,Giovanni Di Lorenzo,TD,83
Napoli,Alex Meret,POR,82
Napoli,André-Franck Zambo Anguissa,CC,81
Napoli,Scott McTominay,CC,81
Napoli,Matteo Politano,AD,80
Napoli,Amir Rrahmani,DC,80
Napoli,Leonardo Spinazzola,TS,78
Napoli,Giacomo Raspadori,AS,78
Napoli,Mathías Olivera,DC,77
Napoli,David Neres,AS,81
Napoli,Alessandro Buongiorno,DC,81
Napoli,Noah Okafor,ATT,77
Napoli,Philip Billing,CC,76
Napoli,Juan Jesus,DC,75
Napoli,Billy Gilmour,CC,75
Napoli,Cyril Ngonge,ED,73
Napoli,Simone Scuffet,POR,72
Napoli,Pasquale Mazzocchi,ED,72
Napoli,Rafa Marín,DC,70
Napoli,Nikita Contini,POR,67
Napoli,Luis Hasa,CC,61
Napoli,Giovanni Simeone,ATT,76
Parma,Enrico Delprato,DC,75
Parma,Adrián Bernabé,CC,75
Parma,Yoan Bonny,ATT,74
Parma,Mandela Keita,CDC,74
Parma,Emanuele Valeri,TS,73
Parma,Simon Sohm,CC,72
Parma,Zion Suzuki,POR,72
Parma,Lautaro Valenti,DC,68
Parma,Giovanni Leoni,DC,67
Parma,Antoine Hainaut,TD,66
Parma,Mateo Pellegrino,ATT,64
Parma,Hernani,CDC,76
Parma,Dennis Man,ED,76
Parma,Valentin Mihăilă,ES,73
Parma,Pontus Almqvist,ED,72
Parma,Yordan Osorio,DC,72
Parma,Matteo Cancellieri,ES,72
Parma,Alessandro Circati,DC,72
Parma,Nahuel Estévez,CDC,71
Parma,Botond Balogh,DC,70
Parma,Alessandro Vogliacco,DC,68
Parma,Edoardo Corvi,POR,64
Parma,Richard Marcone,POR,61
Parma,Jacob Ondrejka,ES,73
Parma,Adrian Benedyczak,ES,72
Parma,Milan Đurić,ATT,71
Parma,Gabriel Charpentier,ATT,68
Parma,Mathias Løvik,TS,66
Parma,Drissa Camara,ED,64
Parma,Anas Haj Mohamed,COC,60
Parma,Mateusz Kowalski,ATT,56
Roma,Gianluca Mancini,DC,83
Roma,Artem Dovbyk,ATT,83
Roma,Bryan Cristante,CC,80
Roma,Mile Svilar,POR,80
Roma,Evan Ndicka,DC,80
Roma,Leandro Paredes,CDC,78
Roma,Angeliño,ES,78
Roma,Kouadio Manu Koné,CC,78
Roma,Zeki Çelik,DC,76
Roma,Matías Soulé,ED,76
Roma,Eldor Shomurodov,ATT,73
Roma,Paulo Dybala,COC,86
Roma,Lorenzo Pellegrini,COC,81
Roma,Stephan El Shaarawy,ES,79
Roma,Alexis Saelemaekers,ED,78
Roma,Saud Abdulhamid,TD,77
Roma,Victor Nelsson,DC,76
Roma,Tommaso Baldanzi,COC,76
Roma,Devyne Rensch,TD,75
Roma,Pierluigi Gollini,POR,74
Roma,Niccolò Pisilli,CC,71
Roma,Buba Sangaré,TD,63
Roma,Renato Marin,POR,62
Roma,Lucas Gourna-Douath,CDC,72
Roma,Anass Salah-Eddine,TS,71
Torino,Nikola Vlašić,COC,79
Torino,Cristiano Biraghi,TS,78
Torino,Vanja Milinković-Savić,POR,78
Torino,Samuele Ricci,CDC,78
Torino,Eljif Elmas,ES,77
Torino,Guillermo Maripán,DC,76
Torino,Ché Adams,ATT,76
Torino,Saúl Coco,DC,76
Torino,Valentino Lazaro,ED,74
Torino,Cesare Casadei,CDC,72
Torino,Sebastian Walukiewicz,TD,71
Torino,Perr Schuurs,DC,78
Torino,Antonio Sanabria,ATT,77
Torino,Ivan Ilić,CC,77
Torino,Adrien Tameze,DC,75
Torino,Karol Linetty,CC,74
Torino,Adam Masina,DC,74
Torino,Borna Sosa,TS,74
Torino,Marcus Holmgren Pedersen,TD,73
Torino,Yann Karamoh,ES,72
Torino,Alberto Paleari,POR,69
Torino,Gvidas Gineitis,CC,66
Torino,Antonio Donnarumma,POR,65
Torino,Duván Zapata,ATT,82
Torino,Amine Salama,ATT,67
Torino,Alieu Njie,ATT,64
Torino,Emirhan İlkhan,CC,64
Torino,Ali Bina Dembélé,TD,62
Torino,Nuha Jatta,COC,61
Torino,Tommaso Gabellini,ATT,56
Torino,Sergiu Perciun,CC,56
Torino,Alessio Cacciamani,ED,53
Udinese,Oumar Solet,DC,77
Udinese,Jaka Bijol,DC,76
Udinese,Florian Thauvin,ATT,75
Udinese,Jesper Karlström,CDC,74
Udinese,Sandi Lovrič,CC,74
Udinese,Maduka Okoye,POR,74
Udinese,Jurgen Ekkelenkamp,CC,73
Udinese,Hassane Kamara,TS,72
Udinese,Kingsley Ehizibue,TD,72
Udinese,Keinan Davis,ATT,72
Udinese,Thomas Thiesson Kristensen,DC,72
Udinese,Alexis Sánchez,ATT,78
Udinese,Lorenzo Lucca,ATT,75
Udinese,Martín Payero,CC,73
Udinese,Christian Kabasele,DC,72
Udinese,Lautaro Giannetti,DC,72
Udinese,Zarraga,CC,72
Udinese,Brenner,ATT,71
Udinese,Jordan Zemura,TS,70
Udinese,Răzvan Sava,POR,70
Udinese,Arthur Atta,CC,69
Udinese,Daniele Padelli,POR,65
Udinese,Matteo Palma,DC,53
Udinese,Isaak Touré,DC,71
Udinese,Rui Modesto,ED,69
Udinese,Simone Pafundi,COC,68
Udinese,Iker Bravo,ATT,66
Udinese,Damián Pizarro,ATT,65
Venezia,Gianluca Busio,CC,74
Venezia,Kike Pérez,CC,73
Venezia,Ionuț Andrei Radu,POR,72
Venezia,Hans Nicolussi Caviglia,CDC,72
Venezia,Gaetano Oristanio,ATT,72
Venezia,Alessio Zerbin,TD,71
Venezia,John Yeboah,ATT,71
Venezia,Jay Idzes,DC,71
Venezia,Fali Candé,DC,70
Venezia,Mikael Egill Ellertsson,TS,67
Venezia,Joël Schingtienne,DC,67
Venezia,Alfred Duncan,CC,74
Venezia,Francesco Zampano,TS,72
Venezia,Filip Stanković,POR,72
Venezia,Jesse Joronen,POR,71
Venezia,Daniel Fila,ATT,71
Venezia,Cheick Condé,CC,71
Venezia,Christian Gytkjær,ATT,70
Venezia,Ridgeciano Haps,ES,69
Venezia,Marin Šverko,DC,67
Venezia,Issa Doumbia,CC,66
Venezia,Alessandro Marcandalli,DC,66
Venezia,Matteo Grandi,POR,60
Venezia,Michael Svoboda,DC,69
Venezia,Mirko Marić,ATT,69
Venezia,Domen Črnigoj,CC,67
Venezia,Richie Sagrado,ED,67
Venezia,Bjarki Steinn Bjarkason,ED,65
Venezia,Franco Carboni,TS,64
Venezia,Saad El Haddad,COC,57
